actual,predicted
75.79948,43.981506
16.44928,46.05042
20.12389,47.950775
19.34377,38.956738
58.4479,60.11899
16.25867,52.757504
25.34104,77.78818
20.12389,40.790806
22.06534,41.99124
13.936,36.93285
124.40972,169.64835
228.29787,213.42151
6.968,48.384743
24.3652,50.48178
11.61334,57.271854
180.99347,156.9737
195.77708,121.97866
178.1663,115.75917
108.04286,86.08689
58.66711,51.542072
3.484,46.586857
22.06534,48.898937
75.04217,47.689304
155.63474,131.61134
70.44245,36.83624
4.64533,50.063736
51.45709,46.315475
44.32129,53.26543
78.91829,89.35094
117.01052,93.70774
8.96666,50.758606
38.32401,34.10438
9.29067,50.817516
10.83322,45.275337
140.5374,122.10011
67.11367,42.624065
44.51189,45.737553
164.92541,133.76581
219.08789,202.40115
131.07783,151.57233
164.5847,85.89712
33.86928,34.081398
28.06262,38.032303
132.99517,166.70056
164.56189,119.74776
32.51734,46.955452
73.74164,36.54549
40.64668,43.903744
10.452,50.429726
128.92526,172.96886
62.47413,70.089905
53.99317,37.313797
82.24639,45.80939
122.74777,99.73479
155.80765,145.50946
121.70067,142.70406
29.60516,41.793163
148.38311,141.38959
11.61334,55.835236
48.96662,34.75588
12.77467,29.33941
64.25457,32.07675
156.34695,123.35259
2.51327,57.462997
102.33489,100.301
142.50166,119.908585
112.6882,100.26495
198.12898,142.9329
10.15659,39.91095
133.74152,161.0968
227.39014,154.24678
165.0207,170.93124
137.75883,161.95555
65.98772,42.52434
62.46322,40.146343
232.62498,179.33762
56.86485,48.29464
66.53162,43.493244
87.29063,39.36548
27.8492,50.093563
61.45199,34.992634
8.31994,45.942986
181.9642,149.32893
105.84917,42.927082
75.39546,46.59129
178.29982,137.33397
38.20021,78.48324
7.96733,33.73476
153.75148,116.216064
61.74129,33.90865
25.52653,52.80962
97.26685,81.51971
62.12251,31.953402
192.19021,163.78583
226.56408,178.4299
147.99111,85.07505
64.13818,80.38449
67.47719,110.83075
9.45847,63.23786
12.77467,46.085297
45.29201,63.950455
223.13791,194.95181
61.52788,31.683762
141.13572,165.03133
203.72604,104.141426
7.34922,55.48121
210.93574,198.24832
52.99964,43.416096
3.484,36.95863
33.47038,43.39473
18.55853,47.436337
20.90401,48.310444
128.80767,99.90948
116.18989,77.29833
38.32401,36.125793
55.91693,42.913734
203.6884,145.63977
77.01123,109.63723
29.03334,61.152863
23.20387,44.921246
8.12934,45.30647
85.32637,58.90614
102.8315,92.002365
130.3083,119.68942
50.12796,37.756763
183.74421,125.23622
125.52623,95.48012
65.5255,73.908005
52.78622,40.332523
5.80667,50.508327
34.03708,47.398083
69.5534,58.850574
5.80667,44.21704
178.12179,114.97276
6.968,45.109684
45.29201,35.230877
